Zoning,LotArea,LotShape,LandContour,Neighborhood,BldgType,YearRemodel,ExterCond,Foundation,CentralAir,TotRmsAbvGrd,Fireplaces,GarageCars,TotalFullBath,TotalHalfBath,SaleCondition,HouseAge,ConstArea,QIndex,Price_sqft,log(SalePrice),SalePrice
RL,14463,IR1,HLS,Timber,1Fam,2008,TA,PConc,Y,7,0,3.0,3.0,0.0,Normal,1,3282.0,45,96.43510054844607,12.665078520566368,316500
RL,8925,IR1,HLS,Timber,1Fam,2007,TA,PConc,Y,7,0,3.0,2.0,0.0,Normal,2,2932.0,40,68.55388813096862,12.211060187041213,201000
RL,11457,IR1,Lvl,Timber,1Fam,1988,TA,CBlock,Y,6,1,2.0,3.0,0.0,Normal,21,2804.0,30,62.410841654778885,12.072541252905651,175000
RL,9839,IR1,Lvl,Timber,1Fam,2006,Gd,PConc,Y,7,1,2.0,2.0,1.0,Normal,29,2949.0,48,69.17599186164801,12.225875272826354,204000
RL,14419,IR1,Lvl,Timber,1Fam,1989,TA,PConc,Y,7,1,2.0,4.0,1.0,Normal,22,3124.0,35,68.34186939820742,12.271392111650817,213500
RL,6853,IR1,Lvl,Timber,1Fam,2002,TA,PConc,Y,6,0,2.0,3.0,0.0,Normal,8,2563.0,40,85.83690987124463,12.301382825334498,220000
RL,9157,IR1,Lvl,Timber,1Fam,2003,TA,PConc,Y,9,0,2.0,2.0,1.0,Abnorml,6,2926.0,35,58.09979494190021,12.043553716032399,170000
RL,14601,Reg,Lvl,Timber,1Fam,2006,TA,PConc,Y,8,1,3.0,3.0,0.0,Normal,3,3676.0,45,85.69096844396083,12.66032791780777,315000
RL,12633,IR1,HLS,Timber,1Fam,2007,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,2,3956.0,45,107.43174924165824,12.959844447906553,425000
RL,12518,IR1,Lvl,Mitchel,1Fam,1968,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,41,2016.0,35,69.19642857142857,11.845819880243557,139500
RM,4500,Reg,Lvl,Mitchel,TwnhsE,1998,TA,PConc,Y,5,0,2.0,3.0,0.0,Normal,11,2408.0,30,67.27574750830564,11.99535161421452,162000
RM,4500,Reg,Lvl,Mitchel,TwnhsE,1999,TA,PConc,Y,5,0,2.0,3.0,0.0,Normal,10,2448.0,30,67.40196078431373,12.013700752882718,165000
RM,1596,Reg,Lvl,MeadowV,Twnhs,1973,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,36,1450.0,20,62.758620689655174,11.418614785498987,91000
RL,9858,Reg,Lvl,Mitchel,1Fam,1968,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,41,1738.0,30,74.79861910241657,11.77528972943772,130000
RM,1526,Reg,Lvl,MeadowV,Twnhs,2002,Gd,CBlock,Y,3,0,1.0,2.0,0.0,Normal,39,1260.0,32,68.25396825396825,11.362102575235644,86000
RL,13383,IR1,Lvl,Mitchel,1Fam,2000,TA,CBlock,Y,7,1,2.0,2.0,0.0,Normal,40,2592.0,25,61.72839506172839,11.982929094215963,160000
RM,1477,Reg,Lvl,MeadowV,TwnhsE,1970,TA,CBlock,Y,3,0,1.0,2.0,0.0,Normal,39,1260.0,16,63.492063492063494,11.289781913656018,80000
RM,1533,Reg,Lvl,MeadowV,Twnhs,2008,TA,CBlock,Y,6,1,0.0,1.0,1.0,Normal,39,1890.0,24,51.32275132275132,11.48246625748552,97000
RM,2217,Reg,Lvl,MeadowV,TwnhsE,1970,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,39,1638.0,16,53.724053724053725,11.385092093460344,88000
RL,7689,IR1,Lvl,Mitchel,1Fam,1972,TA,CBlock,Y,4,0,1.0,1.0,1.0,Normal,37,1592.0,40,82.85175879396985,11.789799338705405,131900
RL,7706,Reg,Lvl,Mitchel,1Fam,1996,Gd,CBlock,Y,5,0,1.0,1.0,1.0,Normal,16,1475.0,30,88.98305084745763,11.78485918045387,131250
RL,9101,IR1,Lvl,Mitchel,1Fam,1978,Gd,PConc,Y,4,1,2.0,2.0,0.0,Normal,31,2207.0,30,74.98867240598096,12.016726473799254,165500
RL,8780,IR1,Lvl,Mitchel,1Fam,1985,TA,CBlock,Y,5,0,0.0,2.0,0.0,Normal,24,1666.0,25,67.22689075630252,11.626254150277232,112000
RL,7669,Reg,Lvl,Mitchel,1Fam,1993,TA,PConc,Y,5,1,2.0,2.0,0.0,Normal,17,1711.0,30,87.08357685563998,11.911701584927597,149000
RL,10429,Reg,Lvl,Mitchel,1Fam,1992,TA,PConc,Y,6,0,2.0,1.0,1.0,Normal,17,1911.0,25,68.02721088435374,11.77528972943772,130000
RL,11029,IR1,Lvl,NAmes,1Fam,2002,TA,CBlock,Y,6,1,2.0,2.0,0.0,Normal,50,2598.0,48,67.93687451886066,12.081076155355488,176500
RL,12925,IR1,Lvl,NAmes,1Fam,1970,TA,CBlock,Y,7,2,2.0,2.0,1.0,Normal,38,3322.0,42,71.49307645996387,12.377922902456833,237500
RL,11075,Reg,Lvl,NAmes,1Fam,1969,TA,CBlock,Y,9,2,2.0,2.0,1.0,Normal,39,3064.0,30,67.5261096605744,12.239990863733635,206900
RL,8702,IR1,Lvl,Gilbert,1Fam,1998,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,11,2530.0,30,74.11067193675889,12.141534124392603,187500
RL,8139,Reg,Lvl,Gilbert,1Fam,1996,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,13,2150.0,30,76.74418604651163,12.013700752882718,165000
RL,9535,IR1,Lvl,Gilbert,1Fam,1998,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,10,2530.0,30,77.27272727272727,12.183315658407558,195500
RL,9042,IR1,Lvl,Gilbert,1Fam,1998,TA,PConc,Y,7,2,2.0,3.0,1.0,Normal,10,2581.0,30,74.38977140643162,12.165250651009918,192000
RL,14137,IR1,Lvl,Gilbert,1Fam,1997,TA,PConc,Y,7,0,2.0,3.0,0.0,Normal,12,2732.0,25,65.11713030746705,12.088976873653927,177900
RL,4923,Reg,Lvl,StoneBr,TwnhsE,2002,TA,PConc,Y,5,1,2.0,2.0,1.0,Normal,7,3186.0,40,89.76773383553045,12.56374708980199,286000
RL,6264,IR1,Lvl,StoneBr,1Fam,1997,TA,PConc,Y,6,1,2.0,2.0,1.0,Normal,11,3346.0,40,74.0884638374178,12.420780718023282,247900
RL,5395,IR1,HLS,StoneBr,TwnhsE,1993,TA,PConc,Y,5,1,2.0,3.0,0.0,Normal,15,2674.0,40,67.31488406881077,12.100712129872347,180000
RL,5070,IR1,HLS,StoneBr,TwnhsE,1992,TA,PConc,Y,5,0,2.0,2.0,0.0,Normal,16,2560.0,40,70.3125,12.100712129872347,180000
RL,10839,IR1,Lvl,Gilbert,1Fam,1998,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,11,2530.0,30,71.54150197628458,12.106252310247962,181000
RL,8000,Reg,Lvl,Gilbert,1Fam,1996,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,13,2431.0,30,77.33443027560675,12.144197241812087,188000
RL,10832,IR1,Lvl,Gilbert,1Fam,1996,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,14,2607.0,35,74.60682777138473,12.178187442040638,194500
RL,4671,IR1,HLS,StoneBr,TwnhsE,1989,TA,PConc,Y,5,1,2.0,3.0,0.0,Normal,20,2456.0,40,76.9543973941368,12.14950229404178,189000
RL,5950,IR1,HLS,StoneBr,TwnhsE,1989,TA,PConc,Y,5,1,2.0,3.0,0.0,Normal,19,2674.0,40,70.49364248317129,12.146853285870202,188500
RL,13543,IR1,HLS,StoneBr,1Fam,2005,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,3,3668.0,40,96.78298800436205,12.779873068457553,355000
RL,11198,IR1,Lvl,StoneBr,1Fam,2007,TA,PConc,Y,11,1,3.0,2.0,1.0,Normal,3,3626.0,45,89.63044677330392,12.691580461311874,325000
RL,15401,IR1,HLS,StoneBr,1Fam,2004,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,4,3768.0,45,102.70700636942675,12.866179972011919,387000
RL,31220,IR1,Bnk,Gilbert,1Fam,1952,TA,CBlock,Y,7,2,2.0,1.0,0.0,Normal,56,3106.0,12,37.02511268512556,11.652687407345388,115000
RL,8118,Reg,HLS,StoneBr,TwnhsE,2007,TA,PConc,Y,6,1,2.0,3.0,0.0,Normal,1,3420.0,45,97.6608187134503,12.718896271958837,334000
RL,20544,IR1,Lvl,NWAmes,1Fam,1991,Gd,CBlock,Y,7,1,2.0,2.0,1.0,Normal,22,2884.0,42,74.5492371705964,12.2783933071098,215000
RL,12680,IR1,Lvl,NWAmes,1Fam,1988,TA,CBlock,Y,6,1,2.0,3.0,0.0,Normal,20,3363.0,42,67.35057983942909,12.330500223905226,226500
RL,12090,IR1,Lvl,NWAmes,1Fam,1981,Gd,CBlock,Y,7,1,2.0,2.0,0.0,Normal,27,2844.0,36,61.70886075949367,12.075394321888057,175500
RL,10825,IR1,Lvl,NWAmes,1Fam,1983,TA,CBlock,Y,6,0,2.0,3.0,0.0,Normal,25,2520.0,49,72.18253968253968,12.111212364506214,181900
RL,18559,IR1,Lvl,NWAmes,1Fam,1978,Gd,CBlock,Y,7,2,2.0,3.0,0.0,Normal,30,4112.0,35,57.14980544747082,12.367340793126296,235000
RL,14450,Reg,Lvl,NWAmes,1Fam,1979,TA,CBlock,Y,6,1,2.0,2.0,1.0,Normal,29,3564.0,35,61.72839506172839,12.301382825334498,220000
RL,12227,IR1,Lvl,NWAmes,1Fam,1995,Gd,CBlock,Y,11,1,2.0,3.0,1.0,Normal,31,4202.0,42,64.73108043788672,12.513557345278134,272000
RL,13068,Reg,Lvl,NWAmes,1Fam,1976,TA,PConc,Y,6,1,2.0,3.0,0.0,Normal,32,2422.0,30,66.47398843930635,11.9891596439666,161000
RL,15611,IR1,Lvl,NWAmes,1Fam,1977,TA,PConc,Y,6,0,2.0,2.0,1.0,Abnorml,31,2252.0,30,77.70870337477797,12.072541252905651,175000
RL,10400,Reg,Lvl,NWAmes,1Fam,1988,TA,CBlock,Y,7,1,2.0,2.0,1.0,Normal,28,2782.0,42,66.49892163910856,12.128111104060462,185000
RL,9743,Reg,Lvl,NWAmes,1Fam,1969,TA,CBlock,Y,7,0,2.0,1.0,1.0,Normal,39,2028.0,30,72.43589743589743,11.897507362161969,146900
RL,11361,Reg,Lvl,NWAmes,1Fam,1976,TA,CBlock,Y,7,1,2.0,2.0,1.0,Abnorml,32,2716.0,30,66.2739322533137,12.100712129872347,180000
RL,10400,Reg,Lvl,NWAmes,1Fam,1976,TA,CBlock,Y,5,1,2.0,2.0,0.0,Normal,32,2888.0,30,55.36703601108033,11.982303898822046,159900
RL,10480,Reg,Lvl,NWAmes,1Fam,1976,TA,CBlock,Y,8,1,2.0,2.0,1.0,Normal,32,2767.0,42,74.08745934224793,12.230765258120545,205000
RL,10000,Reg,Lvl,NWAmes,1Fam,2000,TA,CBlock,Y,5,1,2.0,1.0,2.0,Normal,35,2354.0,30,66.69498725573492,11.964001084330445,157000
RL,9000,Reg,Lvl,NAmes,Duplex,1974,TA,CBlock,Y,8,0,2.0,2.0,2.0,Normal,34,2688.0,25,49.479166666666664,11.79810440720389,133000
RL,9750,Reg,Lvl,NAmes,1Fam,1969,TA,CBlock,Y,6,0,2.0,2.0,1.0,Normal,39,2108.0,48,71.63187855787476,11.925035115797062,151000
RL,10295,Reg,Lvl,NAmes,1Fam,1969,TA,CBlock,Y,4,0,1.0,1.0,0.0,Normal,39,1872.0,24,59.77564102564103,11.625360894300016,111900
RL,7560,Reg,Lvl,NAmes,1Fam,1971,TA,CBlock,Y,5,0,2.0,2.0,0.0,Normal,37,1728.0,25,71.18055555555556,11.719939634354555,123000
RL,12735,IR1,Lvl,NAmes,1Fam,1972,TA,CBlock,Y,5,0,2.0,1.0,0.0,Normal,36,1728.0,20,64.38078703703704,11.619535200028487,111250
RM,1680,Reg,Lvl,BrDale,Twnhs,1973,TA,CBlock,Y,5,0,1.0,1.0,2.0,Normal,35,1470.0,30,70.34013605442176,11.546360241056465,103400
RM,1680,Reg,Lvl,BrDale,Twnhs,1973,TA,CBlock,Y,5,0,1.0,2.0,1.0,Normal,35,1470.0,30,68.02721088435374,11.512925464970229,100000
RM,1890,Reg,Lvl,BrDale,Twnhs,1972,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,36,1470.0,36,68.36734693877551,11.517913006481267,100500
RM,1869,Reg,Lvl,BrDale,Twnhs,1970,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,38,1470.0,36,72.10884353741497,11.571194373094205,106000
RM,1680,Reg,Lvl,BrDale,Twnhs,1971,TA,CBlock,Y,4,0,1.0,1.0,1.0,Abnorml,37,1470.0,30,58.095238095238095,11.355101379776661,85400
RM,1680,Reg,Lvl,BrDale,TwnhsE,1971,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,37,1470.0,18,60.8843537414966,11.401993904262946,89500
RM,1680,Reg,Lvl,BrDale,Twnhs,1972,TA,CBlock,Y,6,0,1.0,2.0,1.0,Normal,36,1932.0,25,57.8416149068323,11.624019512475815,111750
RL,9477,Reg,Lvl,NAmes,1Fam,1966,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,42,1756.0,25,62.642369020501135,11.608235644774552,110000
RL,12444,Reg,Lvl,NridgHt,1Fam,2008,TA,PConc,Y,7,1,3.0,3.0,0.0,Partial,0,3864.0,40,102.12655279503106,12.885670953244288,394617
RL,12474,Reg,Lvl,NridgHt,1Fam,2008,TA,PConc,Y,9,1,3.0,3.0,1.0,Partial,1,4014.0,50,106.12855007473841,12.962194625251508,426000
RL,14803,Reg,Lvl,NridgHt,1Fam,2008,TA,PConc,Y,7,1,3.0,3.0,0.0,Partial,1,4162.0,50,92.5036040365209,12.86099861326992,385000
RL,14948,IR1,Lvl,NridgHt,1Fam,2008,TA,PConc,Y,11,1,3.0,3.0,1.0,Partial,0,4165.0,45,107.14549819927971,13.008659261632127,446261
RL,12704,Reg,Lvl,NridgHt,1Fam,2007,TA,PConc,Y,7,0,3.0,3.0,0.0,Partial,1,3164.0,40,100.34766118836916,12.668233097314884,317500
RL,13891,Reg,Lvl,NridgHt,1Fam,2008,TA,PConc,Y,6,1,3.0,3.0,0.0,Partial,1,3420.0,40,108.88947368421053,12.827729194939907,372402
RL,13693,Reg,Lvl,NridgHt,1Fam,2007,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,1,4882.0,40,85.51823023351086,12.942039823273047,417500
RL,14418,IR1,Lvl,NridgHt,1Fam,2007,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,1,3900.0,45,98.2051282051282,12.855790268162783,383000
RL,13418,Reg,Lvl,NridgHt,1Fam,2006,TA,PConc,Y,9,1,3.0,3.0,1.0,Abnorml,2,4598.0,45,84.81948673336233,12.873902018105829,390000
RL,12539,Reg,Lvl,NridgHt,1Fam,2006,TA,PConc,Y,10,1,4.0,3.0,1.0,Normal,3,4410.0,50,104.30839002267574,13.038981768465277,460000
RL,12151,IR1,Lvl,NridgHt,1Fam,2005,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,3,3745.0,45,101.20160213618158,12.845291484064564,379000
RL,8899,Reg,Lvl,NridgHt,1Fam,2007,TA,PConc,Y,10,1,3.0,2.0,1.0,Normal,1,3036.0,40,82.34519104084322,12.429216196844383,250000
RL,10574,IR1,Lvl,NridgHt,1Fam,2004,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,4,3480.0,40,90.80459770114942,12.66349749256905,316000
RL,13688,IR1,Lvl,NridgHt,1Fam,2004,TA,PConc,Y,10,2,3.0,3.0,1.0,Normal,5,4240.0,45,97.2877358490566,12.929991484756872,412500
RL,10625,Reg,Lvl,NridgHt,1Fam,2004,TA,PConc,Y,8,1,3.0,3.0,1.0,Normal,5,3044.0,35,93.29829172141919,12.556729517143344,284000
RL,10845,IR1,Lvl,NridgHt,1Fam,2004,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,5,3178.0,40,89.3643801132788,12.556729517143344,284000
RL,16900,Reg,Lvl,NridgHt,1Fam,2002,TA,PConc,Y,10,1,3.0,3.0,1.0,Normal,7,4128.0,40,102.04699612403101,12.950981760648709,421250
RL,16451,IR1,Lvl,NridgHt,1Fam,2003,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,5,4455.0,40,83.05274971941638,12.821258284620408,370000
RL,10110,IR1,Lvl,NridgHt,TwnhsE,2008,TA,PConc,Y,7,1,3.0,3.0,0.0,Partial,0,3724.0,45,90.45649838882922,12.727422692752377,336860
RL,8769,Reg,Lvl,NridgHt,TwnhsE,2008,TA,PConc,Y,7,1,3.0,2.0,1.0,Partial,0,3404.0,45,107.90070505287896,12.813917896253697,367294
RL,12677,IR1,Lvl,NridgHt,TwnhsE,2004,TA,PConc,Y,6,1,2.0,1.0,1.0,Normal,5,3036.0,40,90.25032938076416,12.520883385370206,274000
RL,8849,IR1,Lvl,NridgHt,TwnhsE,2005,TA,PConc,Y,6,1,2.0,2.0,0.0,Normal,3,3368.0,45,78.97862232779097,12.491251587763836,266000
RL,8232,IR1,Lvl,NridgHt,TwnhsE,2008,TA,PConc,Y,6,1,3.0,3.0,0.0,Partial,1,3600.0,45,103.04638888888888,12.823868388846332,370967
RL,6240,Reg,Lvl,NridgHt,TwnhsE,2007,TA,PConc,Y,6,1,2.0,3.0,0.0,Normal,2,2684.0,40,87.27645305514157,12.364144200100668,234250
RL,6240,Reg,Lvl,NridgHt,TwnhsE,2007,TA,PConc,Y,6,1,2.0,2.0,0.0,Normal,2,2684.0,40,81.78092399403874,12.299107511497363,219500
RL,2448,Reg,Lvl,NridgHt,Twnhs,2004,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,5,2390.0,35,64.85355648535565,11.951180395901384,155000
RL,2448,Reg,Lvl,NridgHt,Twnhs,2004,TA,PConc,Y,6,0,2.0,3.0,1.0,Normal,5,2390.0,35,64.43514644351464,11.944707881395766,154000
RL,9024,IR1,Lvl,Gilbert,1Fam,2004,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,4,2304.0,30,77.69097222222223,12.095141084822892,179000
RL,7415,IR1,Lvl,Gilbert,1Fam,2004,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,4,2432.0,30,79.35855263157895,12.170445467887022,193000
RL,9587,IR1,Lvl,Gilbert,1Fam,2005,TA,PConc,Y,5,0,2.0,3.0,0.0,Normal,3,2022.0,35,93.96636993076162,12.154779351142624,190000
RL,8029,IR1,Lvl,Gilbert,1Fam,2005,TA,PConc,Y,8,0,2.0,2.0,1.0,Normal,3,2184.0,30,80.58608058608058,12.078239274020289,176000
RL,8010,IR1,Lvl,Gilbert,1Fam,2003,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,6,2560.0,35,73.4375,12.144197241812087,188000
RL,8396,IR1,Lvl,Gilbert,1Fam,2003,TA,PConc,Y,9,1,2.0,2.0,1.0,Normal,5,2833.0,35,75.18531591951994,12.269047444691562,213000
RL,7301,IR1,Lvl,NridgHt,TwnhsE,2008,TA,PConc,Y,6,1,2.0,3.0,0.0,Partial,1,2708.0,42,80.24372230428361,12.289034166244521,217300
RL,10261,IR1,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,8,2728.0,30,68.36510263929618,12.136186518066006,186500
RL,8220,IR1,Lvl,Gilbert,1Fam,2001,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,8,2874.0,35,78.89700765483647,12.331603367977383,226750
RL,15384,IR1,Lvl,Gilbert,1Fam,2005,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,4,2278.0,35,80.77260755048287,12.122691036591123,184000
RL,7750,Reg,Lvl,Gilbert,1Fam,2002,TA,PConc,Y,6,1,2.0,2.0,1.0,Normal,6,2121.0,35,82.97972654408298,12.078239274020289,176000
RL,12460,IR1,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,9,3359.0,35,66.9842214944924,12.323855681186558,225000
RL,8390,IR1,Lvl,Gilbert,1Fam,1999,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,9,2482.0,35,74.89927477840452,12.132964173709535,185900
RL,9200,Reg,Lvl,NoRidge,1Fam,1998,TA,PConc,Y,8,1,3.0,3.0,1.0,Normal,10,4100.0,40,76.82926829268293,12.66032791780777,315000
RL,14260,IR1,Lvl,NoRidge,1Fam,2000,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,8,3343.0,40,74.78312892611427,12.429216196844383,250000
RL,11000,Reg,Lvl,NoRidge,1Fam,2000,TA,PConc,Y,8,1,3.0,2.0,1.0,Normal,8,3691.0,45,78.84042264968843,12.581078546153629,291000
RL,11675,IR1,Lvl,NoRidge,1Fam,1998,TA,PConc,Y,5,1,3.0,3.0,0.0,Normal,10,3988.0,40,87.76328986960883,12.765688433465597,350000
RL,10990,IR1,Lvl,NoRidge,1Fam,1997,TA,PConc,Y,12,2,2.0,3.0,1.0,Normal,12,3189.0,35,87.6450297899028,12.540757571577291,279500
RL,11929,IR1,Lvl,NoRidge,1Fam,1995,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,13,3743.0,56,77.4779588565322,12.577636201962656,290000
RL,10437,IR1,Lvl,NoRidge,1Fam,1995,Gd,PConc,Y,7,1,3.0,3.0,1.0,Normal,13,4222.0,48,82.89909995262909,12.765688433465597,350000
RL,10010,Reg,Lvl,NoRidge,1Fam,1994,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,15,3277.0,35,87.73268233140067,12.568978139219542,287500
RL,10944,IR1,Lvl,NoRidge,1Fam,1994,TA,PConc,Y,5,2,2.0,3.0,1.0,Normal,14,3350.0,35,80.8955223880597,12.509874099861838,271000
RL,14303,IR1,Lvl,NoRidge,1Fam,1994,TA,PConc,Y,7,1,2.0,3.0,0.0,Normal,14,3973.0,40,75.88723886232066,12.616525295149378,301500
RL,14598,IR1,Lvl,Somerst,1Fam,2007,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,1,2827.0,30,75.69862044570216,12.273731294003989,214000
RL,11957,IR1,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,1,3.0,2.0,0.0,Normal,2,3148.0,40,73.69758576874206,12.354492650648448,232000
RL,13253,IR1,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,2,3156.0,35,76.04562737642586,12.388394202324129,240000
RL,14587,IR1,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,1,2.0,2.0,0.0,Partial,0,3004.0,45,87.92676431424766,12.484204257170104,264132
RL,10206,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,3.0,2.0,0.0,Normal,1,3126.0,40,78.3749200255918,12.409013489526863,245000
RL,12274,IR1,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,0,2845.0,35,80.02811950790861,12.33569641332368,227680
RL,9801,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,1,3.0,3.0,0.0,Normal,1,3202.0,40,80.26233603997501,12.456831363877356,257000
RL,9428,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,8,1,3.0,3.0,1.0,Partial,1,2829.0,40,105.30222693531283,12.604513138701373,297900
RL,10037,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,2.0,2.0,0.0,Normal,2,2920.0,40,84.58904109589041,12.417143615610113,247000
FV,8640,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,1,2735.0,40,77.76965265082266,12.26763800118833,212700
FV,8640,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,1,2744.0,35,91.3192419825073,12.431533509799543,250580
FV,11639,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,1,2856.0,35,63.72549019607843,12.111761966058932,182000
FV,9803,Reg,Lvl,Somerst,1Fam,2005,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,3,2634.0,35,86.0668185269552,12.33138283649562,226700
FV,9375,Reg,Lvl,Somerst,1Fam,2004,TA,PConc,Y,9,1,2.0,2.0,1.0,Normal,5,3045.0,40,82.10180623973727,12.429216196844383,250000
FV,10625,Reg,Lvl,Somerst,1Fam,2005,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,3,2984.0,35,83.78016085790885,12.429216196844383,250000
FV,10800,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,8,1,3.0,3.0,1.0,Partial,1,3112.0,40,109.1741645244216,12.73596533201339,339750
FV,8125,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,1,2478.0,42,83.11138014527845,12.235388699864227,205950
FV,10625,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,1,3.0,2.0,0.0,Normal,1,3320.0,40,77.10843373493977,12.4529327234617,256000
FV,7500,Reg,Lvl,Somerst,1Fam,2008,TA,PConc,Y,6,0,2.0,3.0,0.0,Partial,1,2436.0,35,94.55993431855501,12.347346487886606,230348
FV,8791,IR1,Lvl,Somerst,1Fam,2003,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,5,2592.0,30,80.05401234567901,12.24288661865289,207500
RL,7500,Reg,Lvl,SawyerW,1Fam,2005,TA,PConc,Y,6,0,0.0,2.0,0.0,Normal,4,2160.0,35,65.27777777777777,11.856515169360305,141000
RL,10110,Reg,Lvl,SawyerW,1Fam,2003,TA,PConc,Y,7,0,2.0,3.0,1.0,Normal,5,2531.0,30,74.27894112998814,12.144197241812087,188000
RL,12774,Reg,Lvl,SawyerW,1Fam,2004,TA,PConc,Y,8,0,2.0,2.0,1.0,Normal,5,2498.0,35,77.06164931945557,12.167851432709975,192500
RL,8366,IR1,Lvl,SawyerW,1Fam,2004,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,4,2438.0,30,70.95980311730926,12.061046873479915,173000
RL,9260,Reg,Lvl,SawyerW,1Fam,2007,TA,PConc,Y,6,0,2.0,2.0,0.0,Normal,1,2324.0,35,73.14974182444062,12.043553716032399,170000
RL,8453,IR1,Lvl,SawyerW,1Fam,1995,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,13,2363.0,30,77.0207363520948,12.111761966058932,182000
RL,8480,IR1,Lvl,SawyerW,1Fam,1994,TA,PConc,Y,7,0,2.0,2.0,2.0,Normal,15,2566.0,30,63.52299298519096,12.0015054797889,163000
RL,8125,Reg,Lvl,SawyerW,1Fam,1998,TA,PConc,Y,7,1,2.0,3.0,0.0,Normal,14,3087.0,30,62.68221574344023,12.173032791451973,193500
RL,8450,Reg,Lvl,SawyerW,1Fam,2001,TA,PConc,Y,7,0,2.0,3.0,1.0,Normal,7,2504.0,30,76.07827476038338,12.157407473548894,190500
RL,8285,Reg,Lvl,SawyerW,1Fam,1992,TA,PConc,Y,7,0,2.0,2.0,2.0,Normal,16,2573.0,35,68.01399144966965,12.072541252905651,175000
RL,7153,Reg,Lvl,SawyerW,1Fam,1991,TA,CBlock,Y,6,0,2.0,3.0,0.0,Normal,17,2572.0,30,69.67340590979782,12.096257779522967,179200
RL,8012,Reg,Lvl,SawyerW,TwnhsE,1994,TA,PConc,Y,5,1,2.0,3.0,0.0,Normal,15,3221.0,30,59.91927972679292,12.170445467887022,193000
RL,7892,Reg,Lvl,SawyerW,TwnhsE,1993,TA,PConc,Y,5,0,2.0,2.0,0.0,Normal,15,2398.0,30,64.17848206839032,11.94405831982697,153900
